* This data was exported from the Dayton Audio Test System: DATS
*
* Piston Diameter = 0 mm
* f(s)= 28.87 Hz
* R(e)= 6.367 Ohms
* Z(max)= 23.5 Ohms
* Q(ms)= 2.909
* Q(es)= 1.081
* Q(ts)= 0.7881
* V(as)= 0 liters     (0 cubic feet)
* L(e)= 0.7938 mH
* n(0)= 0 %
* SPL= 0 1W/1m
* M(ms)= 0 grams
* C(ms)= 0 mm/N
* BL= 0 
* K(r)= 0.1726 
* X(r)= 0.4308 
* K(i)= 0.01619 
* X(i)= 0.6681 
*
*
Freq            Impedance       Phase
1.029    	6.366    	3.579    
1.059    	6.366    	3.579    
1.091    	6.366    	3.579    
1.122    	6.366    	3.579    
1.155    	6.366    	3.579    
1.189    	6.366    	3.579    
1.224    	6.366    	3.579    
1.260    	6.366    	3.579    
1.297    	6.366    	3.579    
1.335    	6.370    	3.852    
1.374    	6.370    	3.852    
1.414    	6.370    	3.852    
1.456    	6.370    	3.852    
1.498    	6.370    	3.852    
1.542    	6.370    	3.852    
1.587    	6.370    	3.852    
1.634    	6.370    	3.852    
1.682    	6.377    	4.135    
1.731    	6.377    	4.135    
1.782    	6.377    	4.135    
1.834    	6.377    	4.135    
1.888    	6.377    	4.135    
1.943    	6.377    	4.135    
2.000    	6.376    	4.513    
2.059    	6.376    	4.513    
2.119    	6.376    	4.513    
2.181    	6.376    	4.513    
2.245    	6.376    	4.513    
2.311    	6.376    	4.513    
2.378    	6.398    	5.028    
2.448    	6.398    	5.028    
2.520    	6.398    	5.028    
2.594    	6.398    	5.028    
2.670    	6.389    	5.661    
2.748    	6.389    	5.661    
2.828    	6.389    	5.661    
2.911    	6.389    	5.661    
2.997    	6.394    	6.347    
3.084    	6.394    	6.347    
3.175    	6.394    	6.347    
3.268    	6.394    	6.347    
3.364    	6.421    	7.005    
3.462    	6.421    	7.005    
3.564    	6.421    	7.005    
3.668    	6.443    	7.701    
3.775    	6.443    	7.701    
3.886    	6.443    	7.701    
4.000    	6.481    	8.403    
4.117    	6.481    	8.403    
4.238    	6.481    	8.403    
4.362    	6.489    	9.083    
4.490    	6.489    	9.083    
4.621    	6.489    	9.083    
4.757    	6.522    	9.764    
4.896    	6.522    	9.764    
5.040    	6.562    	10.414    
5.187    	6.562    	10.414    
5.339    	6.591    	11.073    
5.496    	6.591    	11.073    
5.657    	6.636    	11.731    
5.823    	6.636    	11.731    
5.993    	6.668    	12.354    
6.169    	6.668    	12.354    
6.350    	6.696    	12.983    
6.536    	6.696    	12.983    
6.727    	6.739    	13.610    
6.924    	6.739    	13.610    
7.127    	6.776    	14.240    
7.336    	6.817    	14.884    
7.551    	6.817    	14.884    
7.772    	6.866    	15.507    
8.000    	6.915    	16.123    
8.234    	6.915    	16.123    
8.476    	6.973    	16.753    
8.724    	7.025    	17.382    
8.980    	7.073    	18.014    
9.243    	7.073    	18.014    
9.514    	7.139    	18.642    
9.792    	7.209    	19.267    
10.079    	7.275    	19.902    
10.375    	7.340    	20.539    
10.679    	7.406    	21.172    
10.992    	7.481    	21.805    
11.314    	7.561    	22.421    
11.645    	7.640    	23.017    
11.986    	7.725    	23.602    
12.338    	7.812    	24.177    
12.699    	7.903    	24.751    
13.071    	8.007    	25.321    
13.454    	8.117    	25.883    
13.849    	8.225    	26.447    
14.254    	8.339    	27.015    
14.672    	8.527    	27.857    
15.102    	8.730    	28.672    
15.545    	8.870    	29.189    
16.000    	9.098    	29.934    
16.469    	9.344    	30.638    
16.951    	9.622    	31.271    
17.448    	9.928    	31.848    
17.959    	10.264    	32.358    
18.486    	10.618    	32.799    
19.027    	11.009    	33.147    
19.585    	11.581    	33.459    
20.159    	12.049    	33.555    
20.749    	12.562    	33.493    
21.357    	13.305    	33.173    
21.983    	14.114    	32.569    
22.627    	14.990    	31.648    
23.290    	15.964    	30.331    
23.973    	17.034    	28.537    
24.675    	18.171    	26.185    
25.398    	19.340    	23.231    
26.143    	20.514    	19.656    
26.909    	21.869    	14.276    
27.697    	22.927    	8.111    
28.509    	23.400    	2.770    
29.344    	23.403    	-3.990    
30.204    	22.680    	-11.628    
31.089    	21.625    	-17.214    
32.000    	20.280    	-22.048    
32.938    	18.842    	-26.079    
33.903    	17.405    	-29.282    
34.896    	16.116    	-31.522    
35.919    	14.991    	-32.995    
36.971    	14.023    	-33.881    
38.055    	13.201    	-34.336    
39.170    	12.389    	-34.485    
40.317    	11.687    	-34.382    
41.499    	11.080    	-34.101    
42.715    	10.544    	-33.718    
43.967    	10.097    	-33.145    
45.255    	9.662    	-32.461    
46.581    	9.318    	-31.749    
47.946    	9.034    	-30.940    
49.351    	8.805    	-29.997    
50.797    	8.573    	-28.789    
52.285    	8.360    	-27.537    
53.817    	8.166    	-26.363    
55.394    	7.971    	-25.156    
57.018    	7.810    	-24.142    
58.688    	7.665    	-23.198    
60.408    	7.509    	-22.146    
62.178    	7.376    	-21.258    
64.000    	7.283    	-20.652    
65.875    	7.217    	-19.998    
67.806    	7.181    	-19.204    
69.792    	7.141    	-18.108    
71.838    	7.074    	-16.996    
73.943    	6.998    	-16.029    
76.109    	6.925    	-15.248    
78.339    	6.876    	-14.479    
80.635    	6.844    	-13.602    
82.998    	6.797    	-12.761    
85.430    	6.758    	-12.099    
87.933    	6.749    	-11.405    
90.510    	6.735    	-10.522    
93.162    	6.694    	-9.708    
95.892    	6.655    	-9.097    
98.701    	6.655    	-8.524    
101.594    	6.656    	-7.740    
104.571    	6.626    	-6.953    
107.635    	6.603    	-6.406    
110.789    	6.609    	-5.818    
114.035    	6.605    	-5.018    
117.377    	6.588    	-4.439    
120.816    	6.595    	-3.951    
124.356    	6.592    	-3.322    
128.000    	6.582    	-2.751    
131.751    	6.586    	-2.132    
135.611    	6.585    	-1.511    
139.585    	6.588    	-1.000    
143.675    	6.589    	-0.407    
147.885    	6.593    	0.177    
152.219    	6.603    	0.692    
156.679    	6.607    	1.254    
161.270    	6.614    	1.825    
165.995    	6.628    	2.344    
170.860    	6.636    	2.916    
175.866    	6.647    	3.431    
181.019    	6.662    	3.943    
186.324    	6.674    	4.438    
191.783    	6.694    	4.995    
197.403    	6.711    	5.511    
203.187    	6.725    	6.007    
209.141    	6.746    	6.518    
215.269    	6.765    	7.015    
221.577    	6.785    	7.538    
228.070    	6.807    	8.012    
234.753    	6.829    	8.507    
241.632    	6.850    	8.989    
248.712    	6.876    	9.462    
256.000    	6.901    	9.959    
263.501    	6.930    	10.444    
271.223    	6.954    	10.930    
279.170    	6.981    	11.433    
287.350    	7.008    	11.912    
