"Sens Factor =0.157dB, AGain =18dB, SERNO: 7092330"
213.544	0.5094
216.203	0.5024
218.894	0.4957
221.619	0.4893
224.378	0.4833
227.171	0.4776
229.999	0.4723
232.862	0.4672
235.761	0.4625
238.696	0.4580
241.668	0.4537
244.676	0.4496
247.722	0.4456
250.806	0.4417
253.928	0.4376
257.089	0.4334
260.29	0.4289
263.53	0.4239
266.81	0.4186
270.132	0.4128
273.495	0.4066
276.899	0.4003
280.346	0.3938
283.836	0.3873
287.37	0.3807
290.947	0.3742
294.569	0.3677
298.236	0.3612
301.949	0.3548
305.708	0.3485
309.513	0.3424
313.366	0.3365
317.267	0.3309
321.217	0.3256
325.216	0.3206
329.264	0.3159
333.363	0.3114
337.513	0.3069
341.715	0.3024
345.969	0.2977
350.276	0.2926
354.636	0.2870
359.051	0.2806
363.521	0.2734
368.046	0.2652
372.628	0.2560
377.266	0.2458
381.963	0.2346
386.718	0.2225
391.532	0.2098
396.406	0.1970
401.341	0.1843
406.337	0.1719
411.395	0.1598
416.517	0.1482
421.702	0.1372
426.951	0.1267
432.266	0.1169
437.648	0.1077
443.096	0.0994
448.612	0.0916
454.196	0.0845
459.851	0.0779
465.575	0.0717
471.371	0.0658
477.239	0.0602
483.18	0.0549
489.195	0.0497
495.285	0.0447
501.45	0.0398
507.693	0.0350
514.013	0.0300
520.412	0.0249
526.89	0.0195
533.449	0.0138
540.09	0.0078
546.814	0.0015
553.621	-0.0050
560.513	-0.0116
567.49	-0.0181
574.555	-0.0245
581.707	-0.0307
588.949	-0.0365
596.281	-0.0418
603.703	-0.0463
611.219	-0.0500
618.828	-0.0528
626.531	-0.0547
634.331	-0.0557
642.228	-0.0560
650.222	-0.0557
658.317	-0.0553
666.512	-0.0550
674.809	-0.0548
683.21	-0.0547
691.715	-0.0546
700.326	-0.0545
709.044	-0.0544
717.871	-0.0542
726.807	-0.0538
735.855	-0.0533
745.016	-0.0527
754.29	-0.0518
763.68	-0.0509
773.187	-0.0498
782.812	-0.0486
792.557	-0.0472
802.424	-0.0457
812.413	-0.0441
822.526	-0.0422
832.766	-0.0401
843.133	-0.0378
853.629	-0.0353
864.255	-0.0326
875.014	-0.0298
885.907	-0.0269
896.935	-0.0242
908.101	-0.0217
919.406	-0.0195
930.851	-0.0176
942.439	-0.0162
954.171	-0.0152
966.049	-0.0145
978.076	-0.0141
990.251	-0.0140
1002.579	-0.0142
1015.06	-0.0146
1027.696	-0.0152
1040.489	-0.0159
1053.442	-0.0166
1066.556	-0.0172
1079.833	-0.0177
1093.276	-0.0179
1106.886	-0.0179
1120.665	-0.0177
1134.616	-0.0174
1148.741	-0.0168
1163.041	-0.0161
1177.519	-0.0153
1192.178	-0.0143
1207.019	-0.0132
1222.045	-0.0120
1237.258	-0.0108
1252.66	-0.0095
1268.254	-0.0081
1284.042	-0.0066
1300.027	-0.0051
1316.211	-0.0036
1332.596	-0.0020
1349.185	-0.0005
1365.981	0.0009
1382.985	0.0022
1400.202	0.0033
1417.633	0.0043
1435.28	0.0053
1453.148	0.0062
1471.238	0.0072
1489.553	0.0084
1508.096	0.0099
1526.87	0.0117
1545.877	0.0140
1565.121	0.0166
1584.605	0.0198
1604.332	0.0234
1624.303	0.0275
1644.524	0.0323
1664.996	0.0376
1685.723	0.0436
1706.708	0.0501
1727.955	0.0572
1749.466	0.0646
1771.244	0.0723
1793.294	0.0803
1815.618	0.0885
1838.221	0.0970
1861.104	0.1057
1884.272	0.1148
1907.729	0.1243
1931.478	0.1342
1955.523	0.1449
1979.866	0.1563
2004.513	0.1685
2029.467	0.1816
2054.731	0.1953
2080.31	0.2096
2106.207	0.2241
2132.427	0.2386
2158.973	0.2531
2185.849	0.2676
2213.06	0.2821
2240.61	0.2967
2268.503	0.3111
2296.743	0.3250
2325.334	0.3385
2354.282	0.3517
2383.59	0.3647
2413.262	0.3777
2443.305	0.3909
2473.721	0.4043
2504.515	0.4181
2535.693	0.4323
2567.26	0.4469
2599.219	0.4621
2631.576	0.4778
2664.335	0.4942
2697.503	0.5114
2731.084	0.5293
2765.082	0.5477
2799.504	0.5665
2834.354	0.5857
2869.638	0.6052
2905.362	0.6251
2941.53	0.6452
2978.148	0.6658
3015.222	0.6867
3052.758	0.7081
3090.761	0.7300
3129.237	0.7522
3168.192	0.7747
3207.632	0.7974
3247.563	0.8202
3287.991	0.8431
3328.923	0.8658
3370.364	0.8886
3412.32	0.9117
3454.799	0.9354
3497.807	0.9601
3541.351	0.9861
3585.436	1.0136
3630.07	1.0422
3675.26	1.0717
3721.012	1.1019
3767.334	1.1325
3814.233	1.1635
3861.715	1.1946
3909.789	1.2254
3958.46	1.2556
4007.738	1.2853
4057.63	1.3145
4108.142	1.3435
4159.283	1.3724
4211.061	1.4014
4263.483	1.4304
4316.559	1.4596
4370.294	1.4889
4424.699	1.5183
4479.781	1.5477
4535.548	1.5771
4592.01	1.6065
4649.175	1.6361
4707.051	1.6657
4765.648	1.6953
4824.975	1.7249
4885.039	1.7544
4945.852	1.7838
5007.421	1.8131
5069.757	1.8423
5132.87	1.8710
5196.768	1.8989
5261.46	1.9251
5326.959	1.9492
5393.273	1.9711
5460.413	1.9903
5528.388	2.0070
5597.209	2.0212
5666.887	2.0334
5737.433	2.0440
5808.857	2.0532
5881.169	2.0611
5954.383	2.0680
6028.507	2.0742
6103.555	2.0803
6179.536	2.0867
6256.464	2.0937
6334.349	2.1018
6413.204	2.1115
6493.04	2.1232
6573.87	2.1372
6655.706	2.1535
6738.562	2.1714
6822.448	2.1903
6907.379	2.2094
6993.367	2.2277
7080.426	2.2437
7168.568	2.2550
7257.808	2.2587
7348.158	2.2524
7439.633	2.2353
7532.248	2.2064
7626.015	2.1668
7720.949	2.1206
7817.065	2.0709
7914.377	2.0191
8012.901	1.9651
8112.652	1.9074
8213.645	1.8440
8315.894	1.7720
8419.416	1.6898
8524.228	1.5989
8630.343	1.5009
8737.78	1.3988
8846.555	1.2954
8956.683	1.1919
9068.182	1.0894
9181.069	0.9885
9295.362	0.8889
9411.078	0.7902
9528.233	0.6913
9646.849	0.5913
9766.939	0.4896
9888.525	0.3856
10011.625	0.2787
10136.257	0.1687
10262.44	0.0561
10390.195	-0.0584
10519.54	-0.1742
10650.495	-0.2910
10783.08	-0.4085
10917.316	-0.5271
11053.223	-0.6472
11190.821	-0.7690
11330.133	-0.8921
11471.179	-1.0156
11613.98	-1.1388
11758.561	-1.2598
11904.939	-1.3761
12053.141	-1.4850
12203.188	-1.5846
12355.102	-1.6743
12508.907	-1.7533
12664.627	-1.8228
12822.286	-1.8870
12981.907	-1.9488
13143.516	-2.0097
13307.136	-2.0698
13472.793	-2.1277
13640.512	-2.1815
13810.319	-2.2286
13982.24	-2.2674
14156.302	-2.2991
14332.529	-2.3246
14510.951	-2.3461
14691.595	-2.3660
14874.486	-2.3849
15059.655	-2.4035
15247.129	-2.4222
15436.937	-2.4407
15629.106	-2.4588
15823.669	-2.4757
16020.654	-2.4902
16220.091	-2.5024
16422.01	-2.5121
16626.443	-2.5185
16833.422	-2.5221
17042.977	-2.5230
17255.141	-2.5213
17469.945	-2.5167
17687.424	-2.5095
17907.609	-2.5108
18130.537	-2.5127
18356.24	-2.5150
18584.752	-2.5173
18816.107	-2.5194
19050.346	-2.5218
19287.498	-2.5245
19527.604	-2.5279
19770.697	-2.5325
20016.816	-2.5383

